date,revenue,cogs,gross_profit,gross_margin_pct,day_of_week,is_weekend,month,day_of_year,sessions,unique_visitors,page_views,bounce_rate,avg_session_duration_sec,traffic_source,revenue_ma7,revenue_ma30
2014-10-31,4687679.79,3734196.88,953482.91,20.34,4,0,10,304,12268.0,9791.0,56527.0,0.00458,291.0,email_campaign,5077453.47,3895057.28
2014-11-01,4474322.51,3463929.06,1010393.45,22.58,5,1,11,305,12350.0,9430.0,59845.0,0.00396,132.8,social_media,5186629.76,3972000.68
2014-11-02,3503909.61,2759213.27,744696.34,21.25,6,1,11,306,9858.0,7662.0,48176.0,0.00479,213.1,direct,5211097.47,3998351.88
2014-11-03,2511155.37,1925980.79,585174.58,23.3,0,0,11,307,9271.0,7343.0,50990.0,0.00336,281.7,organic_search,4820173.93,3980023.28
2014-11-04,1758772.81,1413005.18,345767.63,19.66,1,0,11,308,12479.0,9521.0,50077.0,0.00322,230.8,organic_search,4196786.6,3921483.27
2014-11-05,2080412.08,1649512.63,430899.45,20.71,2,0,11,309,11136.0,8963.0,40264.0,0.00375,210.1,organic_search,3609520.28,3837998.52
2014-11-06,2338580.92,1815525.82,523055.1,22.37,3,0,11,310,13338.0,9880.0,51475.0,0.00413,243.3,organic_search,3050690.44,3788398.84
2014-11-07,2391118.65,1914802.56,476316.09,19.92,4,0,11,311,10458.0,7811.0,57426.0,0.00483,207.9,social_media,2722610.28,3758144.71
2014-11-08,2603594.99,2058134.47,545460.52,20.95,5,1,11,312,11955.0,8407.0,42948.0,0.00325,238.1,organic_search,2455363.49,3762256.34
2014-11-09,3896973.5,2948324.76,948648.74,24.34,6,1,11,313,11303.0,8853.0,41316.0,0.00463,292.5,email_campaign,2511515.47,3781332.87
2014-11-10,3578790.21,2955883.0,622907.21,17.41,0,0,11,314,11746.0,8557.0,42791.0,0.00432,231.7,organic_search,2664034.74,3792316.8
2014-11-11,3265211.84,2544268.23,720943.61,22.08,1,0,11,315,13374.0,10001.0,45285.0,0.00382,293.5,paid_search,2879240.31,3768996.71
2014-11-12,2687977.35,2131053.41,556923.94,20.72,2,0,11,316,12915.0,9215.0,50492.0,0.00363,302.8,paid_search,2966035.35,3683339.55
2014-11-13,3661668.42,2973473.14,688195.28,18.79,3,0,11,317,12214.0,9340.0,58391.0,0.00326,266.7,social_media,3155047.85,3626934.49
2014-11-14,4104922.66,3206387.48,898535.18,21.89,4,0,11,318,12350.0,9904.0,50649.0,0.00385,278.6,email_campaign,3399877.0,3657936.62
2014-11-15,3332537.35,2666922.09,665615.26,19.97,5,1,11,319,14001.0,10578.0,46627.0,0.00481,220.0,organic_search,3504011.62,3667840.09
2014-11-16,3926705.12,3165100.53,761604.59,19.4,6,1,11,320,12751.0,9058.0,42064.0,0.00576,110.9,paid_search,3508258.99,3697334.02
2014-11-17,3901928.25,3135379.39,766548.86,19.65,0,0,11,321,13636.0,10191.0,74385.0,0.00494,259.3,paid_search,3554421.57,3717534.9
2014-11-18,2299920.21,1777742.22,522177.99,22.7,1,0,11,322,11650.0,9470.0,39351.0,0.00554,283.4,paid_search,3416522.77,3663983.75
2014-11-19,2365334.24,2037392.28,327941.96,13.86,2,0,11,323,14539.0,11513.0,63846.0,0.00519,224.9,paid_search,3370430.89,3595937.56
2014-11-20,2712056.74,2364468.06,347588.68,12.82,3,0,11,324,11778.0,9547.0,62074.0,0.00334,126.5,paid_search,3234772.08,3547723.79
2014-11-21,2642726.69,2469983.77,172742.92,6.54,4,0,11,325,14690.0,10969.0,49729.0,0.00563,133.5,organic_search,3025886.94,3529645.46
2014-11-22,2355839.63,2373102.5,-17262.87,-0.73,5,1,11,326,11106.0,8861.0,43498.0,0.004,192.6,organic_search,2886358.7,3494908.61
2014-11-23,2702782.41,2732923.6,-30141.19,-1.12,6,1,11,327,11209.0,8434.0,45394.0,0.00378,172.4,email_campaign,2711512.6,3487980.53
2014-11-24,2994851.12,2989623.83,5227.29,0.17,0,0,11,328,11794.0,9133.0,54219.0,0.00471,189.7,organic_search,2581930.15,3464139.28
2014-11-25,1951300.95,1961306.08,-10005.13,-0.51,1,0,11,329,13405.0,10873.0,69008.0,0.00448,215.9,organic_search,2532127.4,3418094.79
2014-11-26,3005133.94,3070985.43,-65851.49,-2.19,2,0,11,330,13829.0,10685.0,63366.0,0.00372,156.6,social_media,2623527.35,3343345.25
2014-11-27,4582936.62,4552287.3,30649.32,0.67,3,0,11,331,11438.0,8649.0,52208.0,0.00434,210.8,social_media,2890795.91,3292027.0
2014-11-28,3803816.23,3776489.22,27327.01,0.72,4,0,11,332,11931.0,8377.0,47295.0,0.00552,181.5,paid_search,3056665.84,3212445.0
2014-11-29,3693923.36,3714680.69,-20757.33,-0.56,5,1,11,333,13244.0,10019.0,49923.0,0.00377,276.7,referral,3247820.66,3127229.45
2014-11-30,4164373.0,4139199.1,25173.9,0.6,6,1,11,334,12733.0,9914.0,61026.0,0.00361,101.6,paid_search,3456619.32,3109785.89
2014-12-01,3293606.72,3371041.49,-77434.77,-2.35,0,0,12,335,13705.0,9764.0,53255.0,0.00551,183.5,paid_search,3499298.69,3070428.7
2014-12-02,1913468.28,1934027.84,-20559.56,-1.07,1,0,12,336,13930.0,10971.0,54294.0,0.00352,185.6,social_media,3493894.02,3017413.99
2014-12-03,1725054.96,1639460.56,85594.4,4.96,2,0,12,337,12384.0,9270.0,45118.0,0.00542,261.1,social_media,3311025.6,2991210.64
2014-12-04,1490172.71,1377244.92,112927.79,7.58,3,0,12,338,14206.0,10153.0,52846.0,0.00575,255.7,organic_search,2869202.18,2982257.3
2014-12-05,1855814.16,1814623.65,41190.51,2.22,4,0,12,339,13501.0,10608.0,49671.0,0.00404,232.4,social_media,2590916.17,2974770.71
2014-12-06,2498471.96,2457252.11,41219.85,1.65,5,1,12,340,12995.0,9605.0,70307.0,0.00507,282.3,social_media,2420137.4,2980100.41
2014-12-07,2209128.82,2214964.0,-5835.18,-0.26,6,1,12,341,14178.0,10013.0,75929.0,0.0033,151.4,direct,2140816.8,2974034.08
2014-12-08,3029845.63,2938276.72,91568.91,3.02,0,0,12,342,10946.0,7808.0,41963.0,0.00535,165.9,referral,2103136.65,2988242.44
2014-12-09,3265900.4,3069037.78,196862.62,6.03,1,0,12,343,15116.0,10581.0,61132.0,0.00449,174.4,referral,2296341.23,2967206.67
2014-12-10,2659858.85,2559688.79,100170.06,3.77,2,0,12,344,13155.0,10761.0,69185.0,0.0043,151.1,direct,2429884.65,2936575.62
2014-12-11,2499031.03,2479880.93,19150.1,0.77,3,0,12,345,12828.0,10374.0,62511.0,0.00451,220.4,paid_search,2574007.26,2911036.26
2014-12-12,2451281.84,2348048.7,103233.14,4.21,4,0,12,346,14397.0,10681.0,55748.0,0.00423,137.5,organic_search,2659074.08,2903146.41
2014-12-13,2618181.33,2655502.75,-37321.42,-1.43,5,1,12,347,15411.0,12030.0,59202.0,0.00537,148.9,organic_search,2676175.41,2868363.51
2014-12-14,2868448.18,2822169.24,46278.94,1.61,6,1,12,348,12133.0,9704.0,55972.0,0.00489,263.5,paid_search,2770363.89,2827147.69
2014-12-15,3675108.42,3622573.69,52534.73,1.43,0,0,12,349,14071.0,10058.0,67194.0,0.00573,276.5,direct,2862544.29,2838566.73
2014-12-16,3587166.39,3452397.12,134769.27,3.76,1,0,12,350,14337.0,11208.0,71824.0,0.00348,121.8,referral,2908439.43,2827248.77
2014-12-17,2950563.8,2911687.56,38876.24,1.32,2,0,12,351,13526.0,9659.0,48171.0,0.00375,239.8,organic_search,2949968.71,2795536.62
2014-12-18,2684991.91,2614938.98,70052.93,2.61,3,0,12,352,13579.0,10491.0,45698.0,0.00414,226.5,referral,2976534.55,2808372.34
2014-12-19,3424258.6,3465424.79,-41166.19,-1.2,4,0,12,353,12495.0,9094.0,55293.0,0.00327,291.5,organic_search,3115531.23,2843669.82
2014-12-20,3898670.99,3764085.99,134585.0,3.45,5,1,12,354,12762.0,9406.0,55784.0,0.00455,277.7,social_media,3298458.33,2883223.63
2014-12-21,4372128.59,4286124.01,86004.58,1.97,6,1,12,355,11970.0,8637.0,45192.0,0.00437,245.3,organic_search,3513269.81,2940870.36
2014-12-22,3430574.36,3435107.36,-4533.0,-0.13,0,0,12,356,13175.0,10041.0,61750.0,0.00521,258.2,organic_search,3478336.38,2976694.85
2014-12-23,2791569.02,2665014.26,126554.76,4.53,1,0,12,357,16728.0,12230.0,72737.0,0.0034,304.6,paid_search,3364679.61,2979654.41
2014-12-24,2610156.84,2591612.44,18544.4,0.71,2,0,12,358,15005.0,11921.0,78947.0,0.00327,158.5,direct,3316050.04,2966831.26
2014-12-25,2573745.23,2584515.85,-10770.62,-0.42,3,0,12,359,14984.0,11307.0,62313.0,0.00371,220.9,organic_search,3300157.66,2987579.41
2014-12-26,2922497.3,2877653.62,44843.68,1.53,4,0,12,360,12836.0,10452.0,50229.0,0.00339,307.3,organic_search,3228477.48,2984824.85
2014-12-27,3575283.76,3538078.72,37205.04,1.04,5,1,12,361,12176.0,9846.0,39355.0,0.00378,304.0,organic_search,3182279.3,2951236.42
2014-12-28,8484445.21,8405135.96,79309.25,0.93,6,1,12,362,14412.0,11054.0,78580.0,0.00438,227.0,organic_search,3769753.1,3107257.39
2014-12-29,7063840.79,6908131.26,155709.53,2.2,0,0,12,363,14420.0,11734.0,47763.0,0.00487,167.0,organic_search,4288791.16,3219587.97
2014-12-30,5708142.92,5488862.89,219280.03,3.84,1,0,12,364,14751.0,11393.0,55478.0,0.00538,210.6,social_media,4705444.58,3271046.97
2014-12-31,5625288.94,5528179.38,97109.56,1.73,2,0,12,365,14154.0,10690.0,63205.0,0.00468,242.0,paid_search,5136177.74,3348769.71
2015-01-01,4576460.18,4315048.16,261412.02,5.71,3,0,1,1,11938.0,9703.0,49079.0,0.00418,304.3,paid_search,5422279.87,3437536.1
2015-01-02,1625420.31,1281805.11,343615.2,21.14,4,0,1,2,12631.0,8889.0,62686.0,0.00425,312.3,email_campaign,5236983.16,3434214.95
2015-01-03,1176312.94,876576.96,299735.98,25.48,5,1,1,3,11528.0,8833.0,40725.0,0.00383,249.4,organic_search,4894273.04,3423752.96
2015-01-04,2651400.23,2169221.09,482179.14,18.19,6,1,1,4,10546.0,7828.0,51512.0,0.00559,193.2,organic_search,4060980.9,3450272.49
2015-01-05,2457539.39,1930809.0,526730.39,21.43,0,0,1,5,11328.0,9200.0,48905.0,0.00357,201.0,social_media,3402937.84,3448908.07
2015-01-06,1621284.62,1301383.65,319900.97,19.73,1,0,1,6,9268.0,7471.0,38649.0,0.0051,318.3,email_campaign,2819100.94,3429313.27
2015-01-07,1981408.07,1560596.56,420811.51,21.24,2,0,1,7,10147.0,7857.0,33888.0,0.00572,121.9,social_media,2298546.53,3394365.35
2015-01-08,1318438.15,1057739.56,260698.59,19.77,3,0,1,8,8997.0,6847.0,34451.0,0.00358,198.5,social_media,1833114.82,3329449.94
2015-01-09,2144901.8,1679915.91,464985.89,21.68,4,0,1,9,12849.0,10119.0,58922.0,0.00477,190.4,referral,1907326.46,3312284.7
2015-01-10,1830727.22,1385986.39,444740.83,24.29,5,1,1,10,11873.0,8645.0,64601.0,0.00342,134.3,organic_search,2000814.21,3290007.91
2015-01-11,3254430.17,2604455.39,649974.78,19.97,6,1,1,11,11735.0,8824.0,58810.0,0.0037,224.1,organic_search,2086961.35,3316779.52
2015-01-12,2427966.79,1902989.93,524976.86,21.62,0,0,1,12,12986.0,10533.0,59184.0,0.00366,234.2,referral,2082736.69,3310439.04
2015-01-13,2138729.21,1742327.89,396401.32,18.53,1,0,1,13,11908.0,9263.0,38118.0,0.00429,317.1,referral,2156657.34,3286115.07
2015-01-14,2835456.9,2191456.13,644000.77,22.71,2,0,1,14,12735.0,9340.0,50389.0,0.00507,243.2,email_campaign,2278664.32,3258126.69
2015-01-15,2047933.05,1631831.77,416101.28,20.32,3,0,1,15,12630.0,9430.0,45764.0,0.00348,202.1,social_media,2382877.88,3206818.91
2015-01-16,2569213.44,2030636.7,538576.74,20.96,4,0,1,16,11982.0,8884.0,42069.0,0.00554,294.7,organic_search,2443493.83,3194107.23
2015-01-17,2588700.22,2035239.72,553460.5,21.38,5,1,1,17,10268.0,7696.0,50373.0,0.00496,208.1,organic_search,2551775.68,3190897.51
2015-01-18,3021302.7,2433685.6,587617.1,19.45,6,1,1,18,10164.0,7618.0,54711.0,0.00522,305.3,organic_search,2518471.76,3177465.64
2015-01-19,2851705.68,2258471.9,593233.78,20.8,0,0,1,19,11734.0,8493.0,49230.0,0.00516,111.5,email_campaign,2579005.89,3142566.8
2015-01-20,2455411.13,1957537.38,497873.75,20.28,1,0,1,20,10857.0,8425.0,50716.0,0.00514,241.8,paid_search,2624246.16,3078676.22
2015-01-21,2603856.87,2019373.54,584483.33,22.45,2,0,1,21,11368.0,8795.0,37330.0,0.00558,135.7,paid_search,2591160.44,3051118.97
2015-01-22,2683523.21,2190572.01,492951.2,18.37,3,0,1,22,12159.0,9424.0,53924.0,0.00383,256.3,referral,2681959.04,3047517.44
2015-01-23,2703262.73,2149537.87,553724.86,20.48,4,0,1,23,13034.0,10656.0,62656.0,0.00508,238.1,organic_search,2701108.93,3050620.97
2015-01-24,4004609.82,3181968.24,822641.58,20.54,5,1,1,24,12673.0,9972.0,52366.0,0.00449,176.6,organic_search,2903381.73,3098316.46
2015-01-25,4665645.74,3747345.78,918299.96,19.68,6,1,1,25,10995.0,8907.0,48943.0,0.00551,294.0,organic_search,3138287.88,3156421.41
2015-01-26,4084367.08,3209020.3,875346.78,21.43,0,0,1,26,12273.0,9523.0,52623.0,0.00366,301.7,referral,3314382.37,3173390.85
2015-01-27,3116141.82,2455632.77,660509.05,21.2,1,0,1,27,12089.0,9078.0,39559.0,0.00398,187.2,organic_search,3408772.47,2994447.4
2015-01-28,4612174.41,3603868.33,1008306.08,21.86,2,0,1,28,12441.0,9685.0,50069.0,0.00544,133.2,email_campaign,3695674.97,2912725.19
2015-01-29,5300109.93,4295752.25,1004357.68,18.95,3,0,1,29,12264.0,8882.0,42039.0,0.00336,142.5,email_campaign,4069473.08,2899124.09
2015-01-30,4336302.07,3457573.62,878728.45,20.26,4,0,1,30,11133.0,7908.0,44130.0,0.00397,167.1,paid_search,4302764.41,2856157.86
2015-01-31,4195901.17,3269383.7,926517.47,22.08,5,1,1,31,10453.0,7595.0,51485.0,0.00435,123.4,email_campaign,4330091.75,2843472.56
2015-02-01,4977201.37,4063980.38,913220.99,18.35,6,1,2,32,15593.0,11059.0,53441.0,0.0052,224.8,email_campaign,4374599.69,2955198.6
2015-02-02,2901454.29,2325361.53,576092.76,19.86,0,0,2,33,15910.0,13006.0,61981.0,0.00477,116.1,paid_search,4205612.15,3012703.31
2015-02-03,1779457.49,1427675.21,351782.28,19.77,1,0,2,34,15721.0,11891.0,59210.0,0.00342,235.7,organic_search,4014657.25,2983638.55
2015-02-04,2496729.14,2129083.48,367645.66,14.73,2,0,2,35,17552.0,12726.0,92236.0,0.00346,220.5,email_campaign,3712450.78,2984944.88
2015-02-05,2500351.24,2064567.04,435784.2,17.43,3,0,2,36,16196.0,12951.0,75150.0,0.00537,157.7,organic_search,3312485.25,3014247.1
2015-02-06,3457294.9,2699578.13,757716.77,21.92,4,0,2,37,17363.0,13848.0,59004.0,0.00434,286.9,email_campaign,3186912.8,3063443.32
2015-02-07,3570886.94,2952636.69,618250.25,17.31,5,1,2,38,18408.0,14137.0,78214.0,0.00368,301.6,email_campaign,3097625.05,3138524.95
2015-02-08,4197082.23,3455113.24,741968.99,17.68,6,1,2,39,16090.0,12699.0,72582.0,0.00555,308.1,referral,2986179.46,3206930.97
2015-02-09,4490187.64,3675813.84,814373.8,18.14,0,0,2,40,17476.0,12915.0,60213.0,0.00559,106.1,paid_search,3213141.37,3295579.65
2015-02-10,2813867.9,2247526.75,566341.15,20.13,1,0,2,41,18527.0,13995.0,66887.0,0.00461,264.2,organic_search,3360914.28,3280894.24
2015-02-11,3311241.3,2623112.64,688128.66,20.78,2,0,2,42,18408.0,14673.0,81784.0,0.0037,173.2,organic_search,3477273.16,3310336.72
2015-02-12,3468141.29,2797170.91,670970.38,19.35,3,0,2,43,16304.0,13006.0,62018.0,0.00398,216.9,referral,3615528.89,3354650.46
2015-02-13,4164849.99,3458801.88,706048.11,16.95,4,0,2,44,20518.0,15147.0,76117.0,0.0037,237.5,organic_search,3716608.18,3398963.56
2015-02-14,4312422.12,3541992.72,770429.4,17.87,5,1,2,45,13711.0,9875.0,60627.0,0.00396,282.2,direct,3822541.78,3474446.53
2015-02-15,4757224.49,3925128.98,832095.51,17.49,6,1,2,46,17280.0,12439.0,68446.0,0.00426,274.5,organic_search,3902562.1,3547380.23
2015-02-16,4817928.66,3988291.36,829637.3,17.22,0,0,2,47,17693.0,12413.0,89965.0,0.00504,140.8,paid_search,3949382.25,3621687.84
2015-02-17,4293160.67,3537248.79,755911.88,17.61,1,0,2,48,16802.0,12521.0,74388.0,0.00445,139.1,paid_search,4160709.79,3664083.11
2015-02-18,3209407.04,2685036.44,524370.6,16.34,2,0,2,49,16725.0,12085.0,61913.0,0.00367,230.0,social_media,4146162.04,3676006.49
2015-02-19,3793775.02,3109300.19,684474.83,18.04,3,0,2,50,16363.0,12198.0,79512.0,0.0041,130.9,organic_search,4192681.14,3720618.62
2015-02-20,4760336.65,3942085.3,818251.35,17.19,4,0,2,51,18730.0,15092.0,95572.0,0.00454,191.1,direct,4277750.66,3792501.28
2015-02-21,4368539.08,3544819.23,823719.85,18.86,5,1,2,52,15952.0,11280.0,70645.0,0.00499,312.5,organic_search,4285767.37,3848668.47
2015-02-22,5784606.22,4804964.15,979642.07,16.94,6,1,2,53,16431.0,13211.0,79486.0,0.00433,285.9,organic_search,4432536.19,3951379.92
2015-02-23,7360399.98,5966271.62,1394128.36,18.94,0,0,2,54,14463.0,11021.0,50731.0,0.00449,289.8,social_media,4795746.38,4063239.6
2015-02-24,5473140.47,4450268.77,1022871.7,18.69,1,0,2,55,17173.0,13667.0,71689.0,0.00513,142.9,organic_search,4964314.92,4090156.09
2015-02-25,8502202.85,7083827.01,1418375.84,16.68,2,0,2,56,14450.0,11692.0,51345.0,0.00553,135.4,organic_search,5720428.61,4237417.28
2015-02-26,6528340.52,5386905.64,1141434.88,17.48,3,0,2,57,18508.0,15057.0,88646.0,0.00403,254.6,organic_search,6111080.82,4351157.24
2015-02-27,4695415.58,3896449.69,798965.89,17.02,4,0,2,58,14926.0,11229.0,53940.0,0.00545,166.2,social_media,6101806.39,4353931.94
2015-02-28,3896812.17,3287398.94,609413.23,15.64,5,1,2,59,15722.0,11744.0,83724.0,0.00401,253.2,organic_search,6034416.83,4307155.35
2015-03-01,4612623.19,3760240.57,852382.62,18.48,6,1,3,60,21480.0,17584.0,81546.0,0.00414,108.6,paid_search,5866990.68,4316366.05
2015-03-02,1204115.66,996728.16,207387.5,17.22,0,0,3,61,22178.0,17801.0,84529.0,0.00567,164.9,referral,4987521.49,4216639.87
2015-03-03,2971078.12,2450231.82,520846.3,17.53,1,0,3,62,23311.0,16676.0,118505.0,0.00396,302.1,paid_search,4630084.01,4149769.09
2015-03-04,3275231.73,2540097.74,735133.99,22.45,2,0,3,63,20723.0,16144.0,99756.0,0.00434,279.6,social_media,3883373.85,4162228.34
2015-03-05,3623778.02,2818823.69,804954.33,22.21,3,0,3,64,24841.0,19625.0,110043.0,0.00384,254.3,social_media,3468436.35,4223705.69
2015-03-06,4126698.63,3333077.32,793621.31,19.23,4,0,3,65,23903.0,18195.0,115420.0,0.00379,149.3,social_media,3387191.07,4278038.01
2015-03-07,3652751.16,2946148.77,706602.39,19.34,5,1,3,66,20579.0,16101.0,83988.0,0.00384,143.0,social_media,3352325.22,4316451.34
2015-03-08,3679065.16,2903799.07,775266.09,21.07,6,1,3,67,23101.0,16215.0,83326.0,0.00425,240.2,organic_search,3218959.78,4323843.68
2015-03-09,4520902.2,3610296.4,910605.8,20.14,0,0,3,68,23240.0,17341.0,117770.0,0.00544,181.2,referral,3692786.43,4355510.86
2015-03-10,5042080.93,3980962.03,1061118.9,21.05,1,0,3,69,23566.0,17258.0,107264.0,0.00547,253.6,paid_search,3988643.98,4383677.48
2015-03-11,6098020.8,4928286.75,1169734.05,19.18,2,0,3,70,22870.0,16676.0,97024.0,0.0043,111.6,organic_search,4391899.56,4437271.92
2015-03-12,4869770.72,3760439.95,1109330.77,22.78,3,0,3,71,28148.0,22855.0,147647.0,0.00566,290.4,email_campaign,4569898.51,4505802.01
2015-03-13,3474969.89,2712283.16,762686.73,21.95,4,0,3,72,21363.0,15687.0,117397.0,0.00572,183.0,paid_search,4476794.41,4511259.63
2015-03-14,4711284.42,3671123.8,1040160.62,22.08,5,1,3,73,22276.0,17876.0,89445.0,0.0045,269.4,paid_search,4628013.45,4552697.74
2015-03-15,5040735.75,4008157.53,1032578.22,20.48,6,1,3,74,22351.0,15744.0,120642.0,0.00361,151.0,organic_search,4822537.82,4581893.93
2015-03-16,5602879.7,4422966.9,1179912.8,21.06,0,0,3,75,24269.0,19775.0,108034.0,0.00469,195.4,organic_search,4977106.03,4624909.18
2015-03-17,5692241.74,4623906.32,1068335.42,18.77,1,0,3,76,21379.0,16480.0,69949.0,0.00391,176.4,paid_search,5069986.15,4656076.42
2015-03-18,6793794.72,5583548.33,1210246.39,17.81,2,0,3,77,18253.0,14079.0,88133.0,0.00349,263.0,paid_search,5169382.42,4721938.63
2015-03-19,6012381.06,5053767.27,958613.79,15.94,3,0,3,78,23852.0,18973.0,85968.0,0.00441,295.0,organic_search,5332612.47,4779245.97
2015-03-20,4887915.96,4122124.89,765791.07,15.67,4,0,3,79,19678.0,15237.0,70975.0,0.00492,309.7,social_media,5534461.91,4835196.27
2015-03-21,4566270.71,4002288.11,563982.6,12.35,5,1,3,80,26207.0,20418.0,100420.0,0.0037,118.5,social_media,5513745.66,4860946.13
2015-03-22,5271032.0,4721422.49,549609.51,10.43,6,1,3,81,21331.0,16844.0,89042.0,0.00499,313.1,paid_search,5546645.13,4877969.3
2015-03-23,5172623.98,4663072.48,509551.5,9.85,0,0,3,82,21839.0,15483.0,115455.0,0.00401,302.7,social_media,5485180.02,4904772.13
2015-03-24,6187718.83,5662250.07,525468.76,8.49,1,0,3,83,23120.0,18841.0,108910.0,0.0044,246.5,paid_search,5555962.47,4918209.22
2015-03-25,6763449.95,6062883.43,700566.52,10.36,2,0,3,84,22944.0,18479.0,126137.0,0.00393,124.6,social_media,5551627.5,4898310.89
2015-03-26,6983791.47,6190732.25,793059.22,11.36,3,0,3,85,27836.0,19713.0,131624.0,0.00349,313.9,email_campaign,5690400.41,4948665.92
2015-03-27,5007891.27,4516109.24,491782.03,9.82,4,0,3,86,23381.0,18490.0,127905.0,0.0053,185.4,email_campaign,5707539.74,4832188.87
2015-03-28,5941997.22,5296480.62,645516.6,10.86,5,1,3,87,23832.0,18925.0,108548.0,0.0048,182.9,referral,5904072.1,4812644.09
2015-03-29,6087900.7,5431213.47,656687.23,10.79,6,1,3,88,24705.0,19907.0,100168.0,0.00347,298.3,paid_search,6020767.63,4859060.26
2015-03-30,14251354.04,12890205.46,1361148.58,9.55,0,0,3,89,21988.0,15721.0,91135.0,0.00386,230.9,organic_search,7317729.07,5204211.66
2015-03-31,14813965.34,13306811.36,1507153.98,10.17,1,0,3,90,23712.0,17041.0,118451.0,0.00334,235.6,organic_search,8550050.0,5544256.4
2015-04-01,13697879.88,12323133.99,1374745.89,10.04,2,0,4,91,29410.0,23296.0,117637.0,0.00531,175.1,organic_search,9540682.85,5960715.2
2015-04-02,11638587.41,10494545.99,1144041.42,9.83,3,0,4,92,30456.0,22808.0,137521.0,0.00407,167.6,paid_search,10205653.69,6249632.18
2015-04-03,10239965.04,9205352.56,1034612.48,10.1,4,0,4,93,31142.0,23705.0,131744.0,0.0057,305.1,organic_search,10953092.8,6481789.96
2015-04-04,4214414.51,3835706.41,378708.1,8.99,5,1,4,94,27051.0,22178.0,97672.0,0.00555,277.0,organic_search,10706295.27,6501477.84
2015-04-05,4549233.48,4060392.25,488841.23,10.75,6,1,4,95,34818.0,26213.0,179530.0,0.00351,283.5,referral,10486485.67,6515562.33
2015-04-06,5947351.85,5501604.96,445746.89,7.49,0,0,4,96,32488.0,25628.0,104296.0,0.00415,226.6,social_media,9300199.64,6592049.02
2015-04-07,6969771.13,6115686.29,854084.84,12.25,1,0,4,97,37841.0,28534.0,193746.0,0.00447,190.5,referral,8179600.47,6701739.22
2015-04-08,6923568.08,6092200.11,831367.97,12.01,2,0,4,98,31407.0,23603.0,105754.0,0.00472,105.7,organic_search,7211841.64,6781828.09
2015-04-09,5334934.77,4630574.68,704360.09,13.2,3,0,4,99,33264.0,25339.0,131080.0,0.0033,311.8,email_campaign,6311319.84,6791589.88
2015-04-10,5286341.9,4755107.84,531234.06,10.05,4,0,4,100,31701.0,23905.0,138034.0,0.00324,250.5,email_campaign,5603659.39,6764533.92
2015-04-11,7223512.23,6692976.84,530535.39,7.34,5,1,4,101,32699.0,24505.0,156139.0,0.00348,235.7,social_media,6033530.49,6842991.97
2015-04-12,6941143.47,6173613.48,767529.99,11.06,6,1,4,102,33695.0,23984.0,164092.0,0.00457,188.3,social_media,6375231.92,6958531.09
